i,is_skipped,mu,est_mu,p_loss,est_p_loss,e_b,est_e_b,e_gb,est_e_gb,delay,est_delay,jitter,est_jitter,beta,correlation
7,False,0.2,0.1969488573230427,0.001,0.00103,2.5,2.5121951219512195,40,39.3492,50,49.596596225965065,10,10.403403774034937,0.7587487487487488,0.0705309379359573
8,False,0.2,0.2008481125691243,0.001,0.001076,2.5,2.4566210045662102,40,39.52561071710008,50,49.63404693293912,10,10.365953067060886,0.7587487487487488,0.0716238104276378
9,False,0.2,0.2053056770744696,0.001,0.00107,2.5,2.5,40,40.72398729150119,50,49.68239234971852,10,10.31760765028148,0.7587487487487488,0.0705747453047874
5,False,0.2,0.2006705968311797,0.001,0.00089,2.5,2.367021276595745,40,39.63859232898379,100,101.93871059711633,1,3.604661775256048,0.7587487487487488,-0.0121228957293344
6,False,0.2,0.1968987530553047,0.001,0.000918,2.5,2.378238341968912,40,39.8375860672337,100,101.93663277220816,1,3.6067396001641896,0.7587487487487488,-0.0122952610630353
7,False,0.2,0.2072170004904757,0.001,0.00097,2.5,2.3891625615763545,40,40.60729697920753,100,101.96006033857611,1,3.583312033796247,0.7587487487487488,-0.0129176088493857
8,False,0.2,0.1984613783135617,0.001,0.000924,2.5,2.497297297297297,40,40.53107113654947,100,101.93301861335446,1,3.610353759017897,0.7587487487487488,-0.0122783619472637
9,False,0.2,0.1991848190566562,0.001,0.000958,2.5,2.5210526315789474,40,40.0712847362062,100,101.93480520471992,1,3.6085671676524527,0.7587487487487488,-0.0125326188542153
5,False,0.2,0.2015441341318899,0.001,0.000864,2.5,2.4685714285714284,40,40.53341384863124,100,100.66825821840318,3,5.961858898713942,0.7587487487487488,0.0269454243243145
6,False,0.2,0.2018311153466526,0.001,0.001046,2.5,2.502392344497608,40,39.72025216706068,100,100.6761716911176,3,5.953945425999535,0.7587487487487488,0.0294700740404471
7,False,0.2,0.1995848072276373,0.001,0.000946,2.5,2.4507772020725387,40,39.62559618441971,100,100.65648977281352,3,5.973627344303594,0.7587487487487488,0.0284240658856584
8,False,0.2,0.1974128042567417,0.001,0.000926,2.5,2.4627659574468086,40,40.16904276985744,100,100.64840155872233,3,5.9817155583947965,0.7587487487487488,0.0282024666298039
9,False,0.2,0.199485449430891,0.001,0.00107,2.5,2.715736040609137,40,39.52241174137247,100,100.65733542939935,3,5.972781687717756,0.7587487487487488,0.0301853293105341
5,False,0.2,0.1950532016055574,0.001,0.00097,2.5,2.5,40,39.68716904276986,100,100.17571353033316,5,7.541148331528703,0.7587487487487488,0.0458689353953095
6,False,0.2,0.197747406935921,0.001,0.000796,2.5,2.248587570621469,40,40.20960520960521,100,100.20022812300913,5,7.516633738852747,0.7587487487487488,0.0411717870783835
7,False,0.2,0.19548181192036,0.001,0.001104,2.5,2.679611650485437,40,38.866640127388536,100,100.18091788242728,5,7.535943979434592,0.7587487487487488,0.0489103015588976
8,False,0.2,0.1960252122202006,0.001,0.000802,2.5,2.4011976047904198,40,40.33525535420099,100,100.17693604606453,5,7.53992581579736,0.7587487487487488,0.0418278564112214
9,False,0.2,0.1959715393116261,0.001,0.001008,2.5,2.4827586206896552,40,39.47056451612903,100,100.18254461534949,5,7.534317246512401,0.7587487487487488,0.0467247583243964
5,False,0.2,0.1971058363764495,0.001,0.001024,2.5,2.6391752577319587,40,40.07000407000407,100,99.88904271122024,10,10.544681012503505,0.7587487487487488,0.0616405271680693
6,False,0.2,0.2014889072605747,0.001,0.000878,2.5,2.385869565217391,40,40.31077292751301,100,99.94449610197118,10,10.489227621752562,0.7587487487487488,0.0563930972316348
7,False,0.2,0.2072903382097088,0.001,0.001034,2.5,2.706806282722513,40,40.84339250493097,100,100.0149148368429,10,10.41880888688084,0.7587487487487488,0.0604218683224432
8,False,0.2,0.2082690898314384,0.001,0.001196,2.5,2.7058823529411766,40,40.85231736056559,100,100.02231316653882,10,10.411410557184922,0.7587487487487488,0.0647805464877366
9,False,0.2,0.2090881246609319,0.001,0.000938,2.5,2.299019607843137,40,41.15287628053586,100,100.02842338890274,10,10.405300334821009,0.7587487487487488,0.0572432804697776
5,False,0.2,0.1949071756153245,0.001,0.00134,5.0,5.491803278688525,20,19.264251781472684,10,9.982879054997346,1,1.0604933173750268,0.7587487487487488,0.0631296089736557
6,False,0.2,0.2013310082066826,0.001,0.001058,5.0,4.7657657657657655,20,19.93240832507433,10,9.991646835268387,1,1.0517255371039838,0.7587487487487488,0.0552550633477103
7,False,0.2,0.2012359350313088,0.001,0.001242,5.0,5.4,20,20.21178600160901,10,9.991447392905512,1,1.0519249794668593,0.7587487487487488,0.0598525858695489
8,False,0.2,0.1985728415429649,0.001,0.001092,5.0,5.102803738317757,20,20.0359595959596,10,9.987904630032045,1,1.0554677423403298,0.7587487487487488,0.0564670112221292
9,False,0.2,0.1994738780870623,0.001,0.000992,5.0,4.635514018691588,20,20.12482326802666,10,9.98981294722762,1,1.053559425144751,0.7587487487487488,0.0537037766390119
5,False,0.2,0.1982514409495953,0.001,0.001006,5.0,5.467391304347826,20,19.61687797147385,10,9.870277392039505,3,3.1297226079604954,0.7587487487487488,0.060031387679263
6,False,0.2,0.195940250936457,0.001,0.001022,5.0,5.11,20,19.672361809045228,10,9.862536812377332,3,3.137463187622668,0.7587487487487488,0.0607239845153744
7,False,0.2,0.1959483129647979,0.001,0.00091,5.0,4.642857142857143,20,19.651676370206783,10,9.863510998548422,3,3.1364890014515776,0.7587487487487488,0.0573708961547673
8,False,0.2,0.2001993946091385,0.001,0.000976,5.0,4.784313725490196,20,20.165759225650334,10,9.873113883625685,3,3.126886116374316,0.7587487487487488,0.0589460580470622
9,False,0.2,0.1997501021217291,0.001,0.001192,5.0,5.050847457627119,20,20.015248796147677,10,9.876639268611855,3,3.123360731388143,0.7587487487487488,0.0651597628769654
5,False,0.2,0.1916761228888608,0.001,0.000658,5.0,4.7,20,19.849740932642487,10,9.792696742676052,5,5.207303257323948,0.7587487487487488,0.0504914242735059
6,False,0.2,0.1982404163747372,0.001,0.0009,5.0,5.232558139534884,20,19.63731905611739,10,9.835758808219415,5,5.164241191780583,0.7587487487487488,0.058195596835264
7,False,0.2,0.198932232602738,0.001,0.000906,5.0,5.206896551724138,20,20.19016659894352,10,9.838887800049005,5,5.161112199950997,0.7587487487487488,0.0583128010341102
8,False,0.2,0.1963903585419706,0.001,0.000898,5.0,4.628865979381444,20,19.72396461600321,10,9.824787588885464,5,5.175212411114535,0.7587487487487488,0.0582683757460564
9,False,0.2,0.2010749630531514,0.001,0.001268,5.0,5.19672131147541,20,19.94240317775571,10,9.84484942751549,5,5.15515057248451,0.7587487487487488,0.0686848262700576
5,False,0.2,0.2092796547403146,0.001,0.000868,5.0,4.769230769230769,20,20.01320826952527,10,9.8790748223975,10,10.1209251776025,0.7587487487487488,0.0584605368813687
6,False,0.2,0.1999507515395149,0.001,0.000984,5.0,5.178947368421053,20,19.995395395395395,10,9.7811723924996,10,10.2188276075004,0.7587487487487488,0.0636090120937353
7,False,0.2,0.1918414577748593,0.001,0.000998,5.0,4.7075471698113205,20,19.280684104627767,10,9.701907271038577,10,10.298092728961423,0.7587487487487488,0.0652566033025999
8,False,0.2,0.1990312055885826,0.001,0.00082,5.0,3.9805825242718447,20,19.870903277378098,10,9.776441787346556,10,10.223558212653444,0.7587487487487488,0.0581829882336428
9,False,0.2,0.1995163289043528,0.001,0.000974,5.0,5.597701149425287,20,20.15796925566343,10,9.779100500526264,10,10.220899499473736,0.7587487487487488,0.0633474368030018
5,False,0.2,0.1969887177022955,0.001,0.00109,5.0,5.1415094339622645,20,19.7089342948718,25,25.09491064361584,1,1.6984617287565342,0.7587487487487488,0.0362362465644063
6,False,0.2,0.1966029281926128,0.001,0.001022,5.0,5.214285714285714,20,19.822567622123536,25,25.093903233828325,1,1.699469138544046,0.7587487487487488,0.0351267307770054
7,False,0.2,0.2011010570147341,0.001,0.00096,5.0,4.705882352941177,20,20.248740173352147,25,25.102322788655663,1,1.6910495837167083,0.7587487487487488,0.0334619295046478
8,False,0.2,0.2035206559293466,0.001,0.000868,5.0,4.717391304347826,20,20.821626049559697,25,25.10316174185064,1,1.690210630521733,0.7587487487487488,0.0317991088806692
9,False,0.2,0.2020453549145166,0.001,0.000858,5.0,4.931034482758621,20,20.30905432595573,25,25.102929244147912,1,1.6904431282244587,0.7587487487487488,0.0316562347989298
5,False,0.2,0.2040240755975364,0.001,0.000814,5.0,5.0875,20,20.01747839748625,25,24.834754124071456,3,3.1652458759285445,0.7587487487487488,0.0593270275947438
6,False,0.2,0.1914263576135073,0.001,0.001078,5.0,5.673684210526316,20,19.39744370054778,25,24.801941163643527,3,3.198058836356473,0.7587487487487488,0.069583912994612
7,False,0.2,0.200238620007647,0.001,0.000922,5.0,5.010869565217392,20,20.293568675187664,25,24.828954183969007,3,3.1710458160309933,0.7587487487487488,0.0633126503586623
8,False,0.2,0.2040719914964999,0.001,0.000882,5.0,4.323529411764706,20,20.46286631874749,25,24.83935580023885,3,3.160644199761151,0.7587487487487488,0.0616007629272195
9,False,0.2,0.1987304384392803,0.001,0.00123,5.0,5.3478260869565215,20,19.70671167593328,25,24.824847246040687,3,3.1751527539593134,0.7587487487487488,0.0732793316169519
5,False,0.2,0.1995324287484262,0.001,0.000794,5.0,4.511363636363637,20,19.658252810096627,25,24.78229925736029,5,5.217700742639714,0.7587487487487488,0.057751640544969
6,False,0.2,0.1963316672438262,0.001,0.000854,5.0,4.6923076923076925,20,19.66753559254061,25,24.764811434695133,5,5.235188565304867,0.7587487487487488,0.0603163984858835
7,False,0.2,0.2001857705373532,0.001,0.000918,5.0,4.59,20,19.9922031187525,25,24.788352994151214,5,5.211647005848782,0.7587487487487488,0.062001823230769
8,False,0.2,0.1990038297301571,0.001,0.000974,5.0,5.020618556701031,20,19.825488631830872,25,24.782387311726183,5,5.217612688273814,0.7587487487487488,0.0640502325466119
9,False,0.2,0.2026442654195429,0.001,0.001008,5.0,5.090909090909091,20,20.00790670092904,25,24.800617356933707,5,5.1993826430662935,0.7587487487487488,0.0646796336969991
5,False,0.2,0.2006181551032827,0.001,0.000898,5.0,4.726315789473684,20,19.73203386493404,25,24.73833388728498,10,10.26166611271502,0.7587487487487488,0.0624097955738089
6,False,0.2,0.2070224049875172,0.001,0.001026,5.0,4.980582524271845,20,20.57401512136888,25,24.803519989147865,10,10.196480010852136,0.7587487487487488,0.0657899898900492
7,False,0.2,0.1941718614250653,0.001,0.000916,5.0,5.654320987654321,20,19.5086484312148,25,24.65727596651104,10,10.34272403348896,0.7587487487487488,0.0640093309879451
8,False,0.2,0.1981089572232668,0.001,0.001186,5.0,5.342342342342342,20,19.87884267631103,25,24.70675812991041,10,10.293241870089588,0.7587487487487488,0.0721295392154037
9,False,0.2,0.1978938517287633,0.001,0.00102,5.0,4.678899082568807,20,19.968888888888888,25,24.70624455912839,10,10.29375544087161,0.7587487487487488,0.066938627177596
5,False,0.2,0.1973921853662834,0.001,0.001156,5.0,5.452830188679245,20,20.01258627689809,50,50.80762989143184,1,2.2357424809405373,0.7587487487487488,0.0055105744844455
6,False,0.2,0.198337063894706,0.001,0.001044,5.0,5.22,20,19.69091631882329,50,50.805032559049145,1,2.238339813323236,0.7587487487487488,0.0053121960972218
7,False,0.2,0.198095592605712,0.001,0.000634,5.0,3.9625,20,20.078093306288032,50,50.81094603502007,1,2.232426337352315,0.7587487487487488,0.0039971899332725
8,False,0.2,0.2035809098225761,0.001,0.001036,5.0,4.625,20,20.260011954572622,50,50.81749461417685,1,2.225877758195537,0.7587487487487488,0.004920501406021
9,False,0.2,0.1978915753116083,0.001,0.00115,5.0,5.58252427184466,20,19.88971624069229,50,50.80809812103991,1,2.23527425133247,0.7587487487487488,0.0054858888133013
5,False,0.2,0.1976950691859662,0.001,0.001098,5.0,5.382352941176471,20,20.04038968946621,50,50.08000232806338,3,4.050114789053737,0.7587487487487488,0.0503496940911587
6,False,0.2,0.207188774396848,0.001,0.000998,5.0,4.536363636363636,20,20.28042328042328,50,50.120030479735256,3,4.01008663738186,0.7587487487487488,0.0466624707614016
7,False,0.2,0.2046041488991123,0.001,0.000988,5.0,4.98989898989899,20,20.43202718912435,50,50.11247996212407,3,4.017637154993047,0.7587487487487488,0.0466939804785229
8,False,0.2,0.2048147184240555,0.001,0.00098,5.0,4.757281553398058,20,20.44913052168699,50,50.10426181682427,3,4.025855300292847,0.7587487487487488,0.046712613780605
9,False,0.2,0.1946850571031058,0.001,0.00093,5.0,4.5588235294117645,20,19.501102867455383,50,50.070160432735385,3,4.059956684381731,0.7587487487487488,0.0465979794846788
5,False,0.2,0.2084476248062884,0.001,0.001092,5.0,5.055555555555555,20,20.85119166833567,50,50.00991452755279,5,5.206947334309085,0.7587487487487488,0.0585306713335432
6,False,0.2,0.1996432118144541,0.001,0.001088,5.0,4.945454545454545,20,20.03878617363344,50,49.95549432157506,5,5.2613675402868125,0.7587487487487488,0.059613606299232
7,False,0.2,0.2048751676777384,0.001,0.00106,5.0,4.274193548387097,20,19.958845328652234,50,49.98700311419655,5,5.229858747665325,0.7587487487487488,0.0581450335291547
8,False,0.2,0.197134647537619,0.001,0.00117,5.0,5.176991150442478,20,19.67072927072927,50,49.93828166272062,5,5.278580199141253,0.7587487487487488,0.0622577808061259
9,False,0.2,0.1937384272002081,0.001,0.00089,5.0,4.944444444444445,20,19.820397296743806,50,49.92516425036138,5,5.291697611500496,0.7587487487487488,0.0546460778898221
5,False,0.2,0.1967944739213134,0.001,0.0011,5.0,5.188679245283019,20,20.219913598025094,50,49.59204140420851,10,10.407958595791492,0.7587487487487488,0.0730226097860402
6,False,0.2,0.1981887460380071,0.001,0.001134,5.0,5.785714285714286,20,19.90388095716871,50,49.610142114911,10,10.389857885089,0.7587487487487488,0.0737945057142485
7,False,0.2,0.2005446535843011,0.001,0.0012,5.0,5.128205128205129,20,20.15536325216341,50,49.63204439153136,10,10.36795560846864,0.7587487487487488,0.0755396704659272
8,False,0.2,0.2068307548148251,0.001,0.001106,5.0,5.168224299065421,20,20.627196485623003,50,49.69528404907019,10,10.304715950929811,0.7587487487487488,0.0716198424078874
9,False,0.2,0.199718889091335,0.001,0.001106,5.0,5.821052631578947,20,19.854498407643312,50,49.61929558535334,10,10.380704414646658,0.7587487487487488,0.0726807958420322
5,False,0.2,0.1963776703071453,0.001,0.000864,5.0,5.023255813953488,20,19.91959390862944,100,101.93357526572794,1,3.6097971066444217,0.7587487487487488,-0.0118839649991208
6,False,0.2,0.2020951339792528,0.001,0.001114,5.0,4.973214285714286,20,20.02281293394168,100,101.94753508756256,1,3.595837284809789,0.7587487487487488,-0.0136813044601463
7,False,0.2,0.2074913237382122,0.001,0.001298,5.0,6.240384615384615,20,20.299960815047022,100,101.96127541099789,1,3.582096961374475,0.7587487487487488,-0.0149597850047758
8,False,0.2,0.2012119319444361,0.001,0.000934,5.0,5.076086956521739,20,20.28496468213925,100,101.9482467020309,1,3.59512567034146,0.7587487487487488,-0.0125325875741331
9,False,0.2,0.1936598500545529,0.001,0.00097,5.0,5.21505376344086,20,19.495364772269248,100,101.92849844176912,1,3.614873930603253,0.7587487487487488,-0.0125427329081377
5,False,0.2,0.1973462949023878,0.001,0.000944,5.0,4.495238095238095,20,19.61010543067436,100,100.6481767987911,3,5.981940318326025,0.7587487487487488,0.0285083545976506
6,False,0.2,0.2013422953169831,0.001,0.001114,5.0,4.603305785123967,20,19.95218253968254,100,100.6689332849162,3,5.961183832200916,0.7587487487487488,0.0305062607641873
7,False,0.2,0.2020418666778813,0.001,0.001306,5.0,5.533898305084746,20,19.926723286588977,100,100.67460511765546,3,5.955511999461663,0.7587487487487488,0.0329810257386638
8,False,0.2,0.1980180378574789,0.001,0.00099,5.0,4.900990099009901,20,19.85765910459747,100,100.65363980986794,3,5.976477307249184,0.7587487487487488,0.0290725770757537
9,False,0.2,0.1968379414991152,0.001,0.000904,5.0,4.913043478260869,20,19.764824120603016,100,100.6443158996068,3,5.985801217510314,0.7587487487487488,0.0279731310384945
5,False,0.2,0.1994113642734153,0.001,0.00108,5.0,5.046728971962617,20,19.840239043824702,100,100.20874461807573,5,7.50811724378616,0.7587487487487488,0.0478434920378891
6,False,0.2,0.1977522017614091,0.001,0.0008,5.0,4.444444444444445,20,19.95495859422339,100,100.19905525370233,5,7.51780660815956,0.7587487487487488,0.0413309461893454
7,False,0.2,0.1975789979574672,0.001,0.00124,5.0,5.254237288135593,20,19.900564743848324,100,100.19708138367275,5,7.519780478189105,0.7587487487487488,0.051595677331009
8,False,0.2,0.1991713702413834,0.001,0.00076,5.0,4.367816091954023,20,19.898020395920817,100,100.2095526651649,5,7.507309196696966,0.7587487487487488,0.0400859684422811
9,False,0.2,0.1994241354523119,0.001,0.001154,5.0,5.106194690265487,20,19.979338014042128,100,100.21626182389572,5,7.500600037966151,0.7587487487487488,0.0493283931375704
5,False,0.2,0.20084886584316,0.001,0.00102,5.0,4.636363636363637,20,19.85394814961409,100,99.93876639315806,10,10.494957330565684,0.7587487487487488,0.060858822077785
6,False,0.2,0.200202240666393,0.001,0.00119,5.0,5.0423728813559325,20,19.964456869009584,100,99.92928455227792,10,10.504439171445824,0.7587487487487488,0.0658838104644917
7,False,0.2,0.203346772740558,0.001,0.000948,5.0,4.3090909090909095,20,19.924872499019223,100,99.96256074353371,10,10.47116298019003,0.7587487487487488,0.0584620985974146
8,False,0.2,0.1999519490660099,0.001,0.00106,5.0,5.196078431372549,20,20.106704248037044,100,99.92345191745748,10,10.51027180626626,0.7587487487487488,0.0622267276521053
9,False,0.2,0.1981404809763676,0.001,0.001032,5.0,4.961538461538462,20,19.84917769755315,100,99.90252987554608,10,10.53119384817768,0.7587487487487488,0.061645798505493
5,False,0.2,0.197184678144507,0.001,0.001322,5.0,5.601694915254237,30,29.69300361881785,10,9.98759741648698,1,1.0557749558853915,0.7587487487487488,0.0623470622919658
6,False,0.2,0.1927039124933937,0.001,0.000944,5.0,4.968421052631579,30,29.232007288187063,10,9.980501514113964,1,1.0628708582584083,0.7587487487487488,0.0532847443559965
7,False,0.2,0.2040650064754264,0.001,0.000838,5.0,4.604395604395604,30,30.2962852897474,10,9.995058068937228,1,1.048314303435145,0.7587487487487488,0.0488507559477271
8,False,0.2,0.202552373707548,0.001,0.00093,5.0,4.744897959183674,30,30.82937233394272,10,9.992112232224352,1,1.0512601401480204,0.7587487487487488,0.0517270005464596
